Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Recycling_fee_EUR,Customs_duty_EUR,km_category
1,0,1993,10,439380.0,2000.0,3,0,2750.0,30,15151.03448275862,69.46299759551162,9600.0,1
2,6,2006,10,200000.0,2000.0,0,0,7500.0,17,12500.0,69.46299759551162,9600.0,1
33,80,2016,11,82000.0,1500.0,0,0,8999.0,7,13666.666666666666,69.46299759551162,4800.0,1
28,23,1995,11,218000.0,1400.0,4,0,750.0,28,8074.074074074074,69.46299759551162,4480.0,0
2,101,2015,3,112000.0,2000.0,4,1,16199.0,8,16000.0,69.46299759551162,9600.0,1
20,58,2007,10,147521.0,3500.0,4,1,9999.0,16,9834.733333333334,69.46299759551162,19950.0,0
28,23,2012,11,185000.0,1400.0,4,1,7299.0,11,18500.0,69.46299759551162,4480.0,1
23,126,2010,11,290000.0,2200.0,0,1,9699.0,13,24166.666666666668,69.46299759551162,10560.0,2
43,66,2013,10,188823.0,1984.0,3,1,8200.0,10,20980.33333333333,69.46299759551162,9523.199999999999,2
2,101,2015,3,62000.0,2000.0,4,1,21599.0,8,8857.142857142857,69.46299759551162,9600.0,0
2,101,2017,4,20000.0,647.0,1,1,25999.0,6,4000.0,69.46299759551162,1941.0,0
41,25,2007,10,177000.0,3500.0,3,1,8490.0,16,11800.0,69.46299759551162,19950.0,1
1,101,2016,10,55000.0,3000.0,4,1,29999.0,7,9166.666666666666,69.46299759551162,15000.0,0
23,126,2004,11,289000.0,2200.0,0,1,8999.0,19,16055.555555555557,69.46299759551162,10560.0,1
25,87,2014,9,202451.0,2000.0,5,1,12499.0,9,25306.375,69.46299759551162,9600.0,2
23,125,2011,11,262000.0,2200.0,0,1,18999.0,12,23818.18181818182,69.46299759551162,10560.0,2
20,84,2015,3,115000.0,2500.0,2,1,26199.0,8,16428.571428571428,69.46299759551162,12500.0,1
23,101,2008,9,315000.0,3000.0,0,1,22000.0,15,22500.0,69.46299759551162,15000.0,2
20,49,2014,10,124000.0,2500.0,2,1,17199.0,9,15500.0,69.46299759551162,12500.0,1
33,80,2016,11,193000.0,1600.0,0,0,9999.0,7,32166.666666666668,69.46299759551162,5600.0,2
43,120,2010,11,242000.0,2000.0,0,0,8699.0,13,20166.666666666668,69.46299759551162,9600.0,2
43,116,2011,3,130000.0,1400.0,4,0,10599.0,12,11818.181818181818,69.46299759551162,4480.0,1
23,48,2011,10,128000.0,1800.0,4,1,14999.0,12,11636.363636363636,69.46299759551162,6300.0,1
33,101,2013,3,118000.0,1200.0,4,1,9999.0,10,13111.111111111111,69.46299759551162,3840.0,1
23,14,2011,4,151000.0,1500.0,4,1,6999.0,12,13727.272727272728,69.46299759551162,4800.0,1
40,101,2005,4,250000.0,1400.0,3,0,3150.0,18,14705.882352941177,69.46299759551162,4480.0,1
18,101,2010,4,179000.0,1400.0,0,0,5999.0,13,14916.666666666666,69.46299759551162,4480.0,1
6,77,2011,6,112000.0,1500.0,0,0,5900.0,12,10181.818181818182,69.46299759551162,4800.0,1
14,107,2013,3,169000.0,2200.0,0,1,17999.0,10,18777.777777777777,69.46299759551162,10560.0,1
43,37,2008,6,260000.0,1900.0,0,0,5400.0,15,18571.42857142857,69.46299759551162,9120.0,1
33,69,2013,11,163000.0,1500.0,0,0,6199.0,10,18111.11111111111,69.46299759551162,4800.0,1
41,102,2014,3,143000.0,2000.0,0,0,18499.0,9,17875.0,69.46299759551162,9600.0,1
1,15,2014,10,174000.0,2000.0,4,1,13999.0,9,21750.0,69.46299759551162,9600.0,2
43,61,2017,11,101000.0,1800.0,4,1,13490.0,6,20200.0,69.46299759551162,6300.0,2
23,126,2014,11,264000.0,2200.0,0,1,11999.0,9,33000.0,69.46299759551162,10560.0,2
43,120,2012,11,220000.0,2000.0,0,0,9699.0,11,22000.0,69.46299759551162,9600.0,2
1,93,2016,9,54700.0,2000.0,4,1,19999.0,7,9116.666666666666,69.46299759551162,9600.0,0
19,101,2012,3,190000.0,2000.0,4,1,15499.0,11,19000.0,69.46299759551162,9600.0,1
36,85,2015,11,191000.0,1600.0,0,0,12699.0,8,27285.714285714286,69.46299759551162,5600.0,2
23,48,2015,10,203000.0,2000.0,3,1,14499.0,8,29000.0,69.46299759551162,9600.0,2
23,126,2012,11,261000.0,2200.0,0,1,11499.0,11,26100.0,69.46299759551162,10560.0,2
28,23,2011,11,186000.0,1300.0,0,0,6699.0,12,16909.090909090908,69.46299759551162,4160.0,1
27,95,2014,3,146000.0,1500.0,0,0,12699.0,9,18250.0,69.46299759551162,4800.0,1
23,48,2013,11,199000.0,2200.0,0,1,17499.0,10,22111.11111111111,69.46299759551162,10560.0,2
3,101,2018,3,90000.0,1400.0,4,1,9999.0,5,22500.0,69.46299759551162,4480.0,2
28,23,2012,11,169000.0,1400.0,4,0,5000.0,11,16900.0,69.46299759551162,4480.0,1
2,101,2015,2,83000.0,2000.0,4,1,18000.0,8,11857.142857142857,69.46299759551162,9600.0,1
25,101,2011,3,256000.0,2500.0,0,0,12350.0,12,23272.727272727272,69.46299759551162,12500.0,2
33,108,2013,11,163000.0,1500.0,0,1,8999.0,10,18111.11111111111,69.46299759551162,4800.0,1
39,101,2011,4,132000.0,1400.0,0,1,7699.0,12,12000.0,69.46299759551162,4480.0,1
23,126,2014,11,209000.0,2200.0,0,0,12199.0,9,26125.0,69.46299759551162,10560.0,2
43,61,2014,1,220000.0,1598.0,0,1,9950.0,9,27500.0,69.46299759551162,5593.0,2
6,76,2007,6,193000.0,1390.0,3,0,2899.0,16,12866.666666666666,69.46299759551162,4448.0,1
10,101,2011,4,114000.0,1400.0,4,1,5999.0,12,10363.636363636364,69.46299759551162,4480.0,1
41,92,2019,10,17000.0,1800.0,2,1,19999.0,4,5666.666666666667,69.46299759551162,4500.0,0
36,114,2015,10,102000.0,2000.0,4,1,16500.0,8,14571.42857142857,69.46299759551162,9600.0,1
23,126,2013,11,232000.0,2200.0,0,0,11499.0,10,25777.777777777777,69.46299759551162,10560.0,2
43,90,2011,4,170100.0,1199.0,0,0,5350.0,12,15463.636363636364,69.46299759551162,3836.8,1
39,101,2013,3,82000.0,2000.0,4,1,10799.0,10,9111.111111111111,69.46299759551162,9600.0,0
23,78,2008,9,336600.0,3200.0,0,1,14000.0,15,24042.85714285714,69.46299759551162,18240.0,2
41,92,2010,10,189000.0,1800.0,2,1,8199.0,13,15750.0,69.46299759551162,6300.0,1
23,126,2013,11,299000.0,2200.0,0,1,10999.0,10,33222.22222222222,69.46299759551162,10560.0,2
25,87,2014,3,245000.0,2000.0,5,1,12000.0,9,30625.0,69.46299759551162,9600.0,2
27,101,2012,4,187000.0,1500.0,0,0,6999.0,11,18700.0,69.46299759551162,4800.0,1
14,121,2015,3,153000.0,2000.0,0,1,17900.0,8,21857.14285714286,69.46299759551162,9600.0,2
20,36,2012,4,128000.0,1800.0,2,1,12500.0,11,12800.0,69.46299759551162,6300.0,1
23,126,2011,11,289000.0,2200.0,0,0,9399.0,12,26272.727272727272,69.46299759551162,10560.0,2
44,132,2007,3,270000.0,3200.0,3,1,8800.0,16,18000.0,69.46299759551162,18240.0,1
14,107,2014,3,155000.0,2000.0,4,1,14999.0,9,19375.0,69.46299759551162,9600.0,1
23,48,2015,10,229000.0,2000.0,3,1,15999.0,8,32714.285714285717,69.46299759551162,9600.0,2
36,50,2016,11,174000.0,1400.0,0,0,6999.0,7,29000.0,69.46299759551162,4480.0,2
35,64,2011,11,161200.0,1199.0,0,0,4900.0,12,14654.545454545454,69.46299759551162,3836.8,1
33,115,2016,10,131000.0,1500.0,0,0,10999.0,7,21833.33333333333,69.46299759551162,4800.0,2
43,37,2013,5,188400.0,2000.0,0,0,7700.0,10,20933.33333333333,69.46299759551162,9600.0,2
43,120,2010,11,242600.0,2000.0,0,0,8599.0,13,20216.666666666668,69.46299759551162,9600.0,2
44,132,2013,3,208000.0,2400.0,0,1,19999.0,10,23111.11111111111,69.46299759551162,12000.0,2
41,24,2012,4,157000.0,1800.0,2,1,8599.0,11,15700.0,69.46299759551162,6300.0,1
20,63,2016,10,170000.0,2500.0,2,1,17500.0,7,28333.33333333333,69.46299759551162,12500.0,2
14,111,2014,11,194000.0,2000.0,3,1,10599.0,9,24250.0,69.46299759551162,9600.0,2
2,129,2006,10,300000.0,300.0,0,1,3500.0,17,18750.0,69.46299759551162,900.0,1
1,93,2015,3,111000.0,2000.0,4,1,19799.0,8,15857.142857142857,69.46299759551162,9600.0,1
27,95,2011,3,180000.0,1500.0,0,0,8899.0,12,16363.636363636364,69.46299759551162,4800.0,1
1,17,2012,10,193000.0,2000.0,0,1,17600.0,11,19300.0,69.46299759551162,9600.0,1
23,78,2008,9,260000.0,3000.0,0,1,18000.0,15,18571.42857142857,69.46299759551162,15000.0,1
14,121,2010,3,125000.0,2000.0,3,0,9699.0,13,10416.666666666666,69.46299759551162,9600.0,1
1,15,2012,11,173000.0,2000.0,4,1,14999.0,11,17300.0,69.46299759551162,9600.0,1
43,61,2010,11,200000.0,1200.0,4,0,5500.0,13,16666.666666666668,69.46299759551162,3840.0,1
41,133,2018,4,28000.0,1000.0,4,0,8150.0,5,7000.0,69.46299759551162,3000.0,0
41,24,2013,4,180600.0,1800.0,2,1,10700.0,10,20066.666666666668,69.46299759551162,6300.0,2
2,101,2017,3,47000.0,2000.0,4,1,22500.0,6,9400.0,69.46299759551162,9600.0,0
11,54,2014,10,107000.0,2000.0,5,1,11999.0,9,13375.0,69.46299759551162,9600.0,1
35,101,2012,11,157000.0,1400.0,4,1,10199.0,11,15700.0,69.46299759551162,4480.0,1
28,43,2013,11,179000.0,1400.0,3,0,4999.0,10,19888.88888888889,69.46299759551162,4480.0,1
23,101,2016,11,84000.0,1461.0,0,0,18900.0,7,14000.0,69.46299759551162,4675.2,1
2,9,2017,10,61700.0,2000.0,0,1,33999.0,6,12340.0,69.46299759551162,9600.0,1
2,6,2005,10,132000.0,1971.0,4,1,6700.0,18,7764.705882352941,69.46299759551162,9460.8,0
29,1,2010,4,158000.0,1400.0,0,0,2900.0,13,13166.666666666666,69.46299759551162,4480.0,1
41,101,2012,4,160000.0,1400.0,0,0,6999.0,11,16000.0,69.46299759551162,4480.0,1
28,134,2015,11,139000.0,1400.0,4,1,9199.0,8,19857.14285714286,69.46299759551162,4480.0,1
14,101,2000,6,250000.0,2500.0,0,0,2300.0,23,11363.636363636364,69.46299759551162,12500.0,1
2,6,2015,11,199000.0,2000.0,0,1,15000.0,8,28428.571428571428,69.46299759551162,9600.0,2
5,101,2012,4,172500.0,1400.0,0,1,6350.0,11,17250.0,69.46299759551162,4480.0,1
41,32,2018,3,100000.0,1800.0,2,1,19000.0,5,25000.0,69.46299759551162,6300.0,2
27,95,2017,3,126000.0,1500.0,0,0,15499.0,6,25200.0,69.46299759551162,4800.0,2
2,9,2012,11,234000.0,1998.0,0,1,15500.0,11,23400.0,69.46299759551162,9590.4,2
1,101,2012,4,158000.0,1400.0,4,1,8499.0,11,15800.0,69.46299759551162,4480.0,1
1,93,2017,3,52000.0,2000.0,4,1,22699.0,6,10400.0,69.46299759551162,9600.0,1
43,88,2014,10,166000.0,1798.0,4,1,9599.0,9,20750.0,69.46299759551162,6293.0,2
23,48,2016,10,194000.0,2200.0,0,1,27999.0,7,32333.33333333333,69.46299759551162,10560.0,2
33,108,2013,4,255000.0,1500.0,0,0,6399.0,10,28333.33333333333,69.46299759551162,4800.0,2
41,44,2007,10,229000.0,1400.0,0,0,6599.0,16,15266.666666666666,69.46299759551162,4480.0,1
23,126,2010,11,268000.0,2200.0,0,0,8999.0,13,22333.33333333333,69.46299759551162,10560.0,2
14,101,2012,11,190000.0,1700.0,0,1,10199.0,11,19000.0,69.46299759551162,5950.0,1
23,126,2010,11,255000.0,2200.0,0,0,8699.0,13,21250.0,69.46299759551162,10560.0,2
44,132,2006,3,32400.0,2400.0,0,0,7050.0,17,2025.0,69.46299759551162,12000.0,0
41,24,2010,4,199000.0,1400.0,0,0,6199.0,13,16583.333333333332,69.46299759551162,4480.0,1
1,16,2013,2,141000.0,2000.0,4,1,13999.0,10,15666.666666666666,69.46299759551162,9600.0,1
41,24,2016,11,146000.0,1800.0,2,1,11199.0,7,24333.33333333333,69.46299759551162,6300.0,2
23,31,2009,11,220000.0,2200.0,0,0,8699.0,14,16923.076923076922,69.46299759551162,10560.0,1
27,21,2005,4,284431.0,1500.0,0,0,3000.0,18,16731.235294117647,69.46299759551162,4800.0,1
43,61,2013,11,177000.0,1400.0,4,1,8999.0,10,19666.666666666668,69.46299759551162,4480.0,1
23,57,2011,3,189000.0,2200.0,0,1,16999.0,12,17181.81818181818,69.46299759551162,10560.0,1
43,61,2011,4,137000.0,1400.0,4,0,7199.0,12,12454.545454545454,69.46299759551162,4480.0,1
23,57,2013,3,160000.0,2200.0,0,1,19999.0,10,17777.777777777777,69.46299759551162,10560.0,1
44,131,2017,3,138500.0,2000.0,0,1,24800.0,6,27700.0,69.46299759551162,9600.0,2
41,24,2016,11,128000.0,1800.0,2,1,12500.0,7,21333.33333333333,69.46299759551162,6300.0,2
43,61,2011,4,151000.0,1400.0,4,0,7999.0,12,13727.272727272728,69.46299759551162,4480.0,1
36,114,2012,10,140000.0,1400.0,4,0,8799.0,11,14000.0,69.46299759551162,4480.0,1
27,91,1997,4,230000.0,200.0,4,0,1600.0,26,9200.0,69.46299759551162,600.0,0
43,88,2006,10,375000.0,2000.0,0,0,5500.0,17,23437.5,69.46299759551162,9600.0,2
43,120,2011,11,266000.0,2000.0,0,0,10999.0,12,24181.81818181818,69.46299759551162,9600.0,2
36,85,2014,10,140000.0,1400.0,4,0,8900.0,9,17500.0,69.46299759551162,4480.0,1
28,23,2015,11,170000.0,1400.0,3,0,7999.0,8,24285.714285714286,69.46299759551162,4480.0,2
23,101,2015,6,198000.0,1500.0,0,0,6199.0,8,28285.714285714286,69.46299759551162,4800.0,2
1,101,2012,11,173000.0,2000.0,4,1,14999.0,11,17300.0,69.46299759551162,9600.0,1
33,62,2015,11,168000.0,1461.0,0,1,8999.0,8,24000.0,69.46299759551162,4675.2,2
20,63,2016,10,178000.0,2500.0,2,1,16900.0,7,29666.666666666668,69.46299759551162,12500.0,2
1,17,2001,11,299000.0,2500.0,0,0,5699.0,22,14238.09523809524,69.46299759551162,12500.0,1
36,50,2011,11,181000.0,1200.0,0,0,4899.0,12,16454.545454545456,69.46299759551162,3840.0,1
36,114,2013,10,142000.0,2000.0,0,1,15999.0,10,15777.777777777776,69.46299759551162,9600.0,1
1,15,2012,11,168000.0,2000.0,4,1,12199.0,11,16800.0,69.46299759551162,9600.0,1
1,15,2013,11,199000.0,1800.0,4,1,10499.0,10,22111.11111111111,69.46299759551162,6300.0,2
43,61,2011,11,161000.0,1400.0,4,0,7300.0,12,14636.363636363636,69.46299759551162,4480.0,1
28,65,2010,11,200000.0,200.0,0,0,7800.0,13,16666.666666666668,69.46299759551162,600.0,1
23,48,2006,10,333333.0,2200.0,0,0,6800.0,17,20833.3125,69.46299759551162,10560.0,2
43,61,2015,4,191000.0,1400.0,5,1,11999.0,8,27285.714285714286,69.46299759551162,4480.0,2
23,29,2011,6,203150.0,2000.0,3,1,6499.0,12,18468.18181818182,69.46299759551162,9600.0,1
1,93,2013,3,185000.0,2000.0,0,1,20599.0,10,20555.555555555555,69.46299759551162,9600.0,2
36,101,2014,11,144000.0,2000.0,4,1,13699.0,9,18000.0,69.46299759551162,9600.0,1
43,90,2011,4,180000.0,1200.0,0,0,5500.0,12,16363.636363636364,69.46299759551162,3840.0,1
43,116,2011,3,133000.0,1400.0,4,0,8199.0,12,12090.90909090909,69.46299759551162,4480.0,1
36,114,2012,10,130000.0,1800.0,4,0,10599.0,11,13000.0,69.46299759551162,6300.0,1
39,101,2008,11,175412.0,2000.0,3,1,6500.0,15,12529.42857142857,69.46299759551162,9600.0,1
2,130,2015,9,128500.0,3000.0,0,1,38500.0,8,18357.14285714286,69.46299759551162,15000.0,1
14,121,2017,3,55000.0,2000.0,4,1,16200.0,6,11000.0,69.46299759551162,9600.0,1
2,128,2020,9,16000.0,2000.0,4,1,26500.0,3,8000.0,69.46299759551162,5400.0,0
44,131,2009,3,156000.0,2400.0,0,1,14200.0,14,12000.0,69.46299759551162,12000.0,1
36,114,2016,4,176000.0,2000.0,0,1,17499.0,7,29333.33333333333,69.46299759551162,9600.0,2
11,33,2013,11,174000.0,2000.0,2,1,7999.0,10,19333.33333333333,69.46299759551162,9600.0,1
14,135,2014,3,165250.0,1700.0,0,0,11499.0,9,20656.25,69.46299759551162,5950.0,2
43,120,2011,11,219000.0,2000.0,0,0,9199.0,12,19909.090909090908,69.46299759551162,9600.0,1
30,39,2015,9,122450.0,3000.0,0,1,38500.0,8,17492.85714285714,69.46299759551162,15000.0,1
28,134,2000,6,254210.0,2000.0,0,0,3199.0,23,11555.0,69.46299759551162,9600.0,1
2,101,2018,10,51200.0,4400.0,4,1,85000.0,5,12800.0,69.46299759551162,25080.0,1
18,113,2019,9,47000.0,1600.0,4,1,18100.0,4,15666.666666666666,69.46299759551162,4000.0,1
14,121,2016,9,138000.0,1985.0,0,1,17900.0,7,23000.0,69.46299759551162,9528.0,2
41,24,2018,4,13000.0,1798.0,2,1,18200.0,5,3250.0,69.46299759551162,6293.0,0
41,38,2017,10,56000.0,2500.0,2,1,17400.0,6,11200.0,69.46299759551162,12500.0,1
42,4,1988,9,62000.0,1600.0,4,0,3300.0,35,1823.5294117647056,69.46299759551162,5600.0,0
41,92,2017,10,78000.0,1800.0,2,1,13499.0,6,15600.0,69.46299759551162,6300.0,1
23,48,2012,10,257000.0,1800.0,3,1,13699.0,11,25700.0,69.46299759551162,6300.0,2
6,76,2017,10,139182.0,1500.0,0,0,7999.0,6,27836.4,69.46299759551162,4800.0,2
43,110,2011,5,183784.0,1400.0,4,0,9950.0,12,16707.636363636364,69.46299759551162,4480.0,1
2,9,2017,10,65000.0,2000.0,0,1,41999.0,6,13000.0,69.46299759551162,9600.0,1
11,119,2010,6,181000.0,1800.0,0,0,4999.0,13,15083.333333333334,69.46299759551162,6300.0,1
41,38,2013,10,126000.0,2500.0,2,1,12399.0,10,14000.0,69.46299759551162,12500.0,1
44,131,2014,3,182000.0,2000.0,0,1,18999.0,9,22750.0,69.46299759551162,9600.0,2
1,101,2012,4,144000.0,1400.0,4,1,11199.0,11,14400.0,69.46299759551162,4480.0,1
3,101,2018,3,61500.0,1400.0,4,1,11699.0,5,15375.0,69.46299759551162,4480.0,1
1,17,2001,10,270000.0,2500.0,0,1,5499.0,22,12857.142857142857,69.46299759551162,12500.0,1
13,35,2015,3,171000.0,1600.0,0,1,18999.0,8,24428.571428571428,69.46299759551162,5600.0,2
23,126,2009,11,268000.0,2200.0,0,0,8199.0,14,20615.384615384617,69.46299759551162,10560.0,2
5,101,2010,4,60000.0,1600.0,4,0,7699.0,13,5000.0,69.46299759551162,5600.0,0
36,85,2015,11,220000.0,1400.0,4,1,8499.0,8,31428.571428571428,69.46299759551162,4480.0,2
3,101,2019,3,67000.0,1400.0,4,1,10999.0,4,22333.33333333333,69.46299759551162,2380.0,2
2,9,2012,10,140000.0,2000.0,4,1,14999.0,11,14000.0,69.46299759551162,9600.0,1
1,17,2011,10,92000.0,3000.0,4,1,15900.0,12,8363.636363636364,69.46299759551162,15000.0,0
2,101,2014,3,191000.0,2000.0,4,1,20500.0,9,23875.0,69.46299759551162,9600.0,2
23,57,2012,3,130000.0,2200.0,0,1,16999.0,11,13000.0,69.46299759551162,10560.0,1
23,57,2013,3,137000.0,2200.0,0,1,19999.0,10,15222.222222222224,69.46299759551162,10560.0,1
41,25,2016,10,170000.0,2500.0,2,1,19199.0,7,28333.33333333333,69.46299759551162,12500.0,2
18,113,2012,3,84000.0,2000.0,4,1,11750.0,11,8400.0,69.46299759551162,9600.0,0
2,129,2011,9,155000.0,3000.0,0,1,24650.0,12,14090.90909090909,69.46299759551162,15000.0,1
6,76,2005,10,600000.0,1400.0,3,0,1400.0,18,35294.117647058825,69.46299759551162,4480.0,2
22,5,2014,10,68000.0,2000.0,4,1,10500.0,9,8500.0,69.46299759551162,9600.0,0
36,114,2011,10,176000.0,1400.0,4,0,7000.0,12,16000.0,69.46299759551162,4480.0,1
28,23,2000,11,230000.0,1800.0,4,0,2000.0,23,10454.545454545454,69.46299759551162,6300.0,1
25,87,2013,3,203000.0,2000.0,5,1,12700.0,10,22555.555555555555,69.46299759551162,9600.0,2
6,77,2016,11,137290.0,1500.0,0,0,8299.0,7,22881.666666666668,69.46299759551162,4800.0,2
11,101,2009,4,129500.0,1400.0,0,0,5500.0,14,9961.53846153846,69.46299759551162,4480.0,0
6,47,2011,3,210000.0,1461.0,0,0,7390.0,12,19090.90909090909,69.46299759551162,4675.2,1
41,38,2016,10,25000.0,2500.0,2,1,16300.0,7,4166.666666666667,69.46299759551162,12500.0,0
27,82,2005,4,258000.0,1400.0,4,1,3500.0,18,15176.470588235294,69.46299759551162,4480.0,1
2,9,2018,10,54000.0,2993.0,0,1,45500.0,5,13500.0,69.46299759551162,14965.0,1
35,64,2013,11,186500.0,1200.0,0,0,5350.0,10,20722.222222222223,69.46299759551162,3840.0,2
2,130,2017,2,159000.0,2998.0,0,1,44600.0,6,31800.0,69.46299759551162,14990.0,2
23,125,2006,5,235000.0,2200.0,0,0,8200.0,17,14687.5,69.46299759551162,10560.0,1
33,101,2015,11,73000.0,1200.0,4,1,10999.0,8,10428.57142857143,69.46299759551162,3840.0,1
43,37,2013,6,119000.0,1600.0,0,0,8499.0,10,13222.222222222224,69.46299759551162,5600.0,1
21,101,2013,10,180000.0,2000.0,2,1,12499.0,10,20000.0,69.46299759551162,9600.0,1
43,37,2011,1,138000.0,1600.0,0,0,4999.0,12,12545.454545454546,69.46299759551162,5600.0,1
22,10,2008,10,220000.0,1800.0,4,0,6499.0,15,15714.285714285714,69.46299759551162,6300.0,1
22,8,2003,4,340000.0,1600.0,4,0,2399.0,20,17894.736842105263,69.46299759551162,5600.0,1
2,9,2002,10,264000.0,2000.0,3,0,3699.0,21,13200.0,69.46299759551162,9600.0,1
28,23,2011,11,169000.0,1300.0,0,0,5899.0,12,15363.636363636364,69.46299759551162,4160.0,1
1,17,2016,10,119000.0,2000.0,4,0,22999.0,7,19833.33333333333,69.46299759551162,9600.0,1
2,129,2014,9,175000.0,3000.0,0,1,39999.0,9,21875.0,69.46299759551162,15000.0,2
6,101,2013,6,135000.0,1200.0,4,0,5899.0,10,15000.0,69.46299759551162,3840.0,1
43,37,2000,1,100000.0,1900.0,0,0,500.0,23,4545.454545454545,69.46299759551162,9120.0,0
19,98,2011,9,230000.0,3600.0,0,1,23999.0,12,20909.090909090908,69.46299759551162,20520.0,2
41,101,2012,11,187000.0,1800.0,2,1,9299.0,11,18700.0,69.46299759551162,6300.0,1
27,95,2011,3,174000.0,1500.0,0,0,8249.0,12,15818.181818181818,69.46299759551162,4800.0,1
3,101,2018,10,47000.0,1400.0,4,1,9699.0,5,11750.0,69.46299759551162,4480.0,1
43,88,2017,10,80000.0,2000.0,4,1,14399.0,6,16000.0,69.46299759551162,9600.0,1
1,94,2017,9,50000.0,3000.0,4,1,38999.0,6,10000.0,69.46299759551162,15000.0,0
36,100,2018,10,47000.0,1000.0,4,0,10799.0,5,11750.0,69.46299759551162,3000.0,1
41,73,2008,9,160000.0,4600.0,4,1,21999.0,15,11428.57142857143,69.46299759551162,26220.0,1
43,90,2011,4,180000.0,1200.0,4,0,5700.0,12,16363.636363636364,69.46299759551162,3840.0,1
33,101,2008,10,199000.0,1460.0,0,1,3650.0,15,14214.285714285714,69.46299759551162,4672.0,1
13,35,2005,9,170000.0,2000.0,3,1,8100.0,18,10000.0,69.46299759551162,9600.0,0
10,101,2012,11,167000.0,1300.0,0,0,4350.0,11,16700.0,69.46299759551162,4160.0,1
3,101,2012,3,150220.0,2400.0,4,1,9600.0,11,15022.0,69.46299759551162,12000.0,1
30,101,2019,9,44000.0,2000.0,4,1,54990.0,4,14666.666666666666,69.46299759551162,5400.0,1
41,133,2013,4,160000.0,1500.0,2,1,7900.0,10,17777.777777777777,69.46299759551162,4800.0,1
41,74,2008,9,70000.0,2694.0,3,1,19000.0,15,5000.0,69.46299759551162,13470.0,0
11,54,2014,10,160000.0,1999.0,5,1,11850.0,9,20000.0,69.46299759551162,9595.199999999999,1
43,118,2007,11,256000.0,1400.0,4,1,6000.0,16,17066.666666666668,69.46299759551162,4480.0,1
6,77,2008,11,387300.0,1400.0,3,0,2750.0,15,27664.285714285717,69.46299759551162,4480.0,2
1,15,2012,11,192000.0,2000.0,0,1,15499.0,11,19200.0,69.46299759551162,9600.0,1
39,101,2011,4,178000.0,1400.0,0,1,6999.0,12,16181.818181818182,69.46299759551162,4480.0,1
1,15,2008,11,198000.0,2000.0,0,1,7999.0,15,14142.857142857143,69.46299759551162,9600.0,1
36,85,2010,11,176000.0,1200.0,4,0,6799.0,13,14666.666666666666,69.46299759551162,3840.0,1
20,97,2010,3,179000.0,3500.0,2,1,18600.0,13,14916.666666666666,69.46299759551162,19950.0,1
33,68,2016,3,121468.0,1500.0,0,1,12699.0,7,20244.666666666668,69.46299759551162,4800.0,2
3,28,2004,10,230000.0,1598.0,4,1,2600.0,19,12777.777777777776,69.46299759551162,5593.0,1
13,101,2011,4,140000.0,1400.0,2,1,7699.0,12,12727.272727272728,69.46299759551162,4480.0,1
43,61,2011,4,175300.0,1400.0,4,0,7600.0,12,15936.363636363636,69.46299759551162,4480.0,1
43,110,2010,11,198000.0,2000.0,0,0,12199.0,13,16500.0,69.46299759551162,9600.0,1
2,130,2017,3,123000.0,3000.0,0,1,51999.0,6,24600.0,69.46299759551162,15000.0,2
44,132,2010,3,198600.0,2400.0,0,1,18000.0,13,16550.0,69.46299759551162,12000.0,1
27,95,2010,3,174300.0,1500.0,0,0,8700.0,13,14525.0,69.46299759551162,4800.0,1
11,54,2018,10,134000.0,2000.0,2,1,16499.0,5,33500.0,69.46299759551162,9600.0,2
23,48,2017,10,34000.0,2000.0,4,1,35000.0,6,6800.0,69.46299759551162,9600.0,0
36,100,2020,10,17000.0,1600.0,4,0,13000.0,3,8500.0,69.46299759551162,4000.0,0
33,42,2015,11,164642.0,1500.0,0,1,7999.0,8,23520.285714285717,69.46299759551162,4800.0,2
18,101,2017,4,122000.0,1600.0,2,1,13400.0,6,24400.0,69.46299759551162,5600.0,2
20,97,2013,3,122223.0,3500.0,2,1,21500.0,10,13580.333333333334,69.46299759551162,19950.0,1
2,9,2014,10,130000.0,2000.0,0,1,18799.0,9,16250.0,69.46299759551162,9600.0,1
23,125,2006,9,273000.0,2200.0,0,0,8500.0,17,17062.5,69.46299759551162,10560.0,1
27,101,2006,4,250000.0,1500.0,0,0,3799.0,17,15625.0,69.46299759551162,4800.0,1
36,85,2017,10,70000.0,1400.0,4,1,16500.0,6,14000.0,69.46299759551162,4480.0,1
1,15,2003,10,278412.0,2500.0,0,0,3700.0,20,14653.263157894737,69.46299759551162,12500.0,1
1,16,2015,0,57000.0,2000.0,4,1,12999.0,8,8142.857142857143,69.46299759551162,9600.0,0
2,6,2016,11,187000.0,2000.0,0,1,14999.0,7,31166.666666666668,69.46299759551162,9600.0,2
43,88,1995,10,350000.0,1800.0,4,0,2000.0,28,12962.962962962964,69.46299759551162,6300.0,1
6,76,2014,10,138000.0,1200.0,3,0,4699.0,9,17250.0,69.46299759551162,3840.0,1
29,1,2000,4,146000.0,1400.0,3,1,2599.0,23,6636.363636363636,69.46299759551162,4480.0,0
19,101,2014,3,144000.0,2200.0,0,1,17999.0,9,18000.0,69.46299759551162,10560.0,1
28,81,2011,11,219000.0,1300.0,0,0,4899.0,12,19909.090909090908,69.46299759551162,4160.0,1
