Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Recycling_fee_EUR,Customs_duty_EUR,km_category
Audi,A6,2014,Sedan,241000.0,2000.0,Petrol,1,16777.0,9,30125.0,69.46299759551162,9600.0,2
Toyota,Auris,2011,Hatchback,170000.0,1400.0,Diesel,1,7890.0,12,15454.545454545454,69.46299759551162,4480.0,1
Opel,Astra,2013,Universal,174000.0,1300.0,Diesel,0,6100.0,10,19333.33333333333,69.46299759551162,4160.0,1
Seat,Rare,2005,Hatchback,167736.0,1595.0,Petrol,0,3799.0,18,9866.823529411764,69.46299759551162,5582.5,0
Hyundai,Rare,2010,Microvan,189000.0,1400.0,Diesel,0,6199.0,13,15750.0,69.46299759551162,4480.0,1
BMW,7 Series,2010,Sedan,195000.0,4400.0,Petrol,1,15990.0,13,16250.0,69.46299759551162,25080.0,1
Mercedes,E Class,2014,Sedan,279000.0,2200.0,Diesel,1,17500.0,9,34875.0,69.46299759551162,10560.0,2
Nissan,Qashqai,2016,Crossover,141202.0,1485.0,Diesel,0,11950.0,7,23533.666666666668,69.46299759551162,4752.0,2
Skoda,Rapid,2016,Hatchback,182350.0,1422.0,Diesel,0,7850.0,7,30391.666666666668,69.46299759551162,4550.400000000001,2
Skoda,Fabia,2011,Universal,280000.0,1200.0,Petrol,0,4500.0,12,25454.545454545456,69.46299759551162,3840.0,2
Toyota,Auris,2016,Universal,120000.0,1800.0,Hybrid,1,11200.0,7,20000.0,69.46299759551162,6300.0,1
Nissan,Juke,2012,Crossover,76000.0,1600.0,Petrol,1,10750.0,11,7600.0,69.46299759551162,5600.0,0
Toyota,Land Cruiser Prado,2013,SUV,151500.0,2700.0,Metan/Propan,1,19750.0,10,16833.333333333332,69.46299759551162,13500.0,1
Honda,Civic,2005,Hatchback,264620.0,1396.0,Petrol,0,3400.0,18,15565.882352941177,69.46299759551162,4467.2,1
Toyota,Auris,2016,Universal,73000.0,1329.0,Petrol,0,8100.0,7,12166.666666666666,69.46299759551162,4252.8,1
Volkswagen,Caddy,2007,Minivan,300000.0,1968.0,Diesel,0,3500.0,16,20000.0,69.46299759551162,9446.4,1
Nissan,Qashqai,2014,Crossover,164890.0,1461.0,Diesel,0,12399.0,9,20611.25,69.46299759551162,4675.2,2
Dacia,Duster,2015,Crossover,111000.0,1500.0,Diesel,0,9900.0,8,15857.142857142857,69.46299759551162,4800.0,1
BMW,X5,2008,SUV,330000.0,3000.0,Diesel,1,9350.0,15,23571.42857142857,69.46299759551162,15000.0,2
Toyota,Auris,2015,Universal,160600.0,1400.0,Diesel,0,9300.0,8,22942.85714285714,69.46299759551162,4480.0,2
Honda,Civic,2012,Hatchback,129000.0,1339.0,Metan/Propan,0,7500.0,11,12900.0,69.46299759551162,4284.8,1
Toyota,Camry,2019,Sedan,59680.0,2500.0,Hybrid,1,22900.0,4,19893.33333333333,69.46299759551162,7500.0,1
Hyundai,Rare,2017,Sedan,190256.0,1591.0,Metan/Propan,1,9900.0,6,38051.2,69.46299759551162,5568.5,2
Renault,Talisman,2017,Universal,190000.0,1500.0,Diesel,0,10490.0,6,38000.0,69.46299759551162,4800.0,2
Dacia,Duster,2015,SUV,121000.0,1200.0,Petrol,0,6450.0,8,17285.714285714286,69.46299759551162,3840.0,1
Nissan,Juke,2011,Crossover,119000.0,1600.0,Petrol,0,7999.0,12,10818.181818181818,69.46299759551162,5600.0,1
Nissan,X-Trail,2015,Crossover,123000.0,1600.0,Diesel,1,12700.0,8,17571.428571428572,69.46299759551162,5600.0,1
Volkswagen,Touran,2010,Minivan,164000.0,1400.0,Petrol,0,7499.0,13,13666.666666666666,69.46299759551162,4480.0,1
BMW,X5,2006,Crossover,276000.0,3000.0,Metan/Propan,1,10100.0,17,17250.0,69.46299759551162,15000.0,1
Volvo,S60,2004,Sedan,125000.0,2000.0,Metan/Propan,1,4850.0,19,6944.444444444444,69.46299759551162,9600.0,0
Mercedes,C Class,2016,Sedan,67000.0,2000.0,Petrol,1,21999.0,7,11166.666666666666,69.46299759551162,9600.0,1
Mercedes,E Class,2007,Sedan,300000.0,2200.0,Diesel,1,8499.0,16,20000.0,69.46299759551162,10560.0,1
BMW,X3,2008,Crossover,230000.0,2000.0,Diesel,1,10000.0,15,16428.571428571428,69.46299759551162,9600.0,1
Jeep,Rare,2002,SUV,250000.0,2700.0,Diesel,1,8100.0,21,12500.0,69.46299759551162,13500.0,1
Mercedes,E Class,2009,Sedan,235000.0,3000.0,Diesel,1,7800.0,14,18076.92307692308,69.46299759551162,15000.0,1
Volkswagen,Passat,2006,Universal,222500.0,1986.0,Diesel,0,5900.0,17,13906.25,69.46299759551162,9532.8,1
Skoda,Fabia,2014,Universal,153000.0,1200.0,Petrol,0,5200.0,9,19125.0,69.46299759551162,3840.0,1
Mercedes,C Class,2000,Sedan,274000.0,2200.0,Diesel,1,5290.0,23,12454.545454545454,69.46299759551162,10560.0,1
Mercedes,E Class,2000,Sedan,296325.0,2200.0,Diesel,1,2000.0,23,13469.318181818182,69.46299759551162,10560.0,1
Volkswagen,Caddy,2007,Minivan,263236.0,1900.0,Diesel,0,2499.0,16,17549.066666666666,69.46299759551162,9120.0,1
Toyota,Corolla,2006,Hatchback,161000.0,1400.0,Petrol,0,4300.0,17,10062.5,69.46299759551162,4480.0,1
Volkswagen,Polo,2005,Hatchback,310000.0,1198.0,Metan/Propan,0,3000.0,18,18235.29411764706,69.46299759551162,3833.6000000000004,1
Skoda,Fabia,2013,Universal,168000.0,1200.0,Diesel,0,4950.0,10,18666.666666666668,69.46299759551162,3840.0,1
Volkswagen,Passat,2016,Universal,164000.0,1968.0,Diesel,1,21999.0,7,27333.33333333333,69.46299759551162,9446.4,2
Renault,Clio,2008,Universal,234000.0,1200.0,Petrol,0,3600.0,15,16714.285714285714,69.46299759551162,3840.0,1
Renault,Grand Scenic,2013,Universal,206000.0,1500.0,Diesel,0,6999.0,10,22888.88888888889,69.46299759551162,4800.0,2
Dacia,Logan Mcv,2009,Universal,255000.0,1500.0,Diesel,0,3100.0,14,19615.384615384617,69.46299759551162,4800.0,1
Skoda,Fabia,2015,Hatchback,148600.0,1400.0,Petrol,0,6590.0,8,21228.571428571428,69.46299759551162,4480.0,2
Mitsubishi,Outlander,2015,SUV,201300.0,2000.0,Plug-in Hybrid,1,16490.0,8,28757.14285714286,69.46299759551162,9600.0,2
Skoda,Octavia,2011,Universal,169796.0,1598.0,Diesel,1,6299.0,12,15436.0,69.46299759551162,5593.0,1
Nissan,Qashqai,2016,Crossover,107000.0,1500.0,Diesel,0,12290.0,7,17833.333333333332,69.46299759551162,4800.0,1
BMW,Rare,2014,Sedan,141000.0,4000.0,Diesel,1,30500.0,9,17625.0,69.46299759551162,22800.0,1
Mazda,Rare,2004,Coupe,84000.0,1300.0,Petrol,1,4500.0,19,4666.666666666667,69.46299759551162,4160.0,0
Volkswagen,Golf,2005,Hatchback,222500.0,1430.0,Petrol,0,4250.0,18,13088.235294117649,69.46299759551162,4576.0,1
Seat,Rare,2011,Hatchback,178000.0,1400.0,Petrol,0,5999.0,12,16181.818181818182,69.46299759551162,4480.0,1
Renault,Megane,2017,Universal,187500.0,1500.0,Diesel,0,9444.0,6,37500.0,69.46299759551162,4800.0,2
Renault,Talisman,2016,Sedan,205000.0,1600.0,Diesel,1,12700.0,7,34166.666666666664,69.46299759551162,5600.0,2
Renault,Rare,2015,Hatchback,90600.0,1500.0,Diesel,0,8500.0,8,12942.857142857143,69.46299759551162,4800.0,1
Volkswagen,Golf,1997,Hatchback,240000.0,1600.0,Petrol,0,2450.0,26,9600.0,69.46299759551162,5600.0,0
Audi,A8,1998,Sedan,300000.0,2500.0,Diesel,1,3400.0,25,12500.0,69.46299759551162,12500.0,1
BMW,5 Series,2011,Sedan,215000.0,1984.0,Diesel,1,15200.0,12,19545.454545454544,69.46299759551162,9523.199999999999,1
Dacia,Logan Mcv,2012,Universal,165800.0,1500.0,Diesel,0,5200.0,11,16580.0,69.46299759551162,4800.0,1
Opel,Astra,2005,Universal,600000.0,1400.0,Petrol,0,1500.0,18,35294.117647058825,69.46299759551162,4480.0,2
Toyota,Prius,2008,Sedan,215154.0,1500.0,Hybrid,1,4999.0,15,15368.142857142857,69.46299759551162,4800.0,1
Chevrolet,Rare,2019,SUV,12525.0,1400.0,Petrol,1,10700.0,4,4175.0,69.46299759551162,2380.0,0
Jaguar,Rare,2011,Sedan,225000.0,2200.0,Diesel,1,12500.0,12,20454.545454545456,69.46299759551162,10560.0,2
Renault,Megane,2009,Universal,600000.0,1500.0,Diesel,0,9999.0,14,46153.84615384616,69.46299759551162,4800.0,2
Volkswagen,Golf,1996,Hatchback,350653.0,1600.0,Metan/Propan,0,1598.0,27,13486.653846153846,69.46299759551162,5600.0,1
Ford,Fusion,2013,Sedan,109000.0,2000.0,Hybrid,1,11300.0,10,12111.111111111111,69.46299759551162,9600.0,1
Mercedes,Rare,2001,Coupe,380000.0,1995.0,Petrol,1,3900.0,22,18095.23809523809,69.46299759551162,9576.0,1
Toyota,Corolla,2005,Sedan,250000.0,1400.0,Diesel,1,6399.0,18,14705.882352941177,69.46299759551162,4480.0,1
Skoda,Fabia,2015,Universal,170000.0,1400.0,Diesel,0,6350.0,8,24285.714285714286,69.46299759551162,4480.0,2
Mercedes,Rare,1999,Coupe,330000.0,1995.0,Petrol,1,2900.0,24,14347.826086956522,69.46299759551162,9576.0,1
Volkswagen,Caddy,2012,Minivan,250000.0,1589.0,Diesel,0,5999.0,11,25000.0,69.46299759551162,5561.5,2
Renault,Rare,2015,Hatchback,225000.0,1461.0,Diesel,0,5200.0,8,32142.85714285714,69.46299759551162,4675.2,2
Lexus,NX Series,2016,SUV,115000.0,2500.0,Hybrid,1,26500.0,7,19166.666666666668,69.46299759551162,12500.0,1
Toyota,Prius,2006,Hatchback,260000.0,1500.0,Metan/Propan,1,6600.0,17,16250.0,69.46299759551162,4800.0,1
Ford,Fusion,2013,Sedan,140000.0,1500.0,Petrol,1,9750.0,10,15555.555555555557,69.46299759551162,4800.0,1
Ford,Focus,2015,Universal,178300.0,1499.0,Diesel,0,8400.0,8,25471.42857142857,69.46299759551162,4796.8,2
Mercedes,E Class,2013,Sedan,209000.0,2200.0,Hybrid,1,16700.0,10,23222.222222222223,69.46299759551162,10560.0,2
Ford,Focus,2015,Universal,184500.0,1499.0,Diesel,0,8000.0,8,26357.14285714286,69.46299759551162,4796.8,2
Volkswagen,Jetta,2011,Sedan,191400.0,1200.0,Petrol,0,7000.0,12,17400.0,69.46299759551162,3840.0,1
Skoda,Octavia,2013,Universal,150400.0,1390.0,Petrol,0,7350.0,10,16711.11111111111,69.46299759551162,4448.0,1
Volkswagen,Touareg,2013,SUV,136000.0,3000.0,Diesel,1,27500.0,10,15111.111111111111,69.46299759551162,15000.0,1
Ford,C-Max,2015,Microvan,177300.0,1499.0,Diesel,0,8850.0,8,25328.571428571428,69.46299759551162,4796.8,2
Audi,A5,2018,Sedan,28000.0,2000.0,Petrol,1,29000.0,5,7000.0,69.46299759551162,9600.0,0
Toyota,Rav 4,2010,Crossover,176000.0,2200.0,Diesel,1,12800.0,13,14666.666666666666,69.46299759551162,10560.0,1
Skoda,Octavia,2012,Universal,174700.0,1800.0,Petrol,0,7850.0,11,17470.0,69.46299759551162,6300.0,1
BMW,3 Series,2018,Sedan,37000.0,2000.0,Petrol,1,20500.0,5,9250.0,69.46299759551162,9600.0,0
BMW,5 Series,1993,Sedan,300000.0,2500.0,Diesel,0,2450.0,30,10344.827586206897,69.46299759551162,12500.0,1
Renault,Megane,2013,Hatchback,173000.0,1461.0,Diesel,0,6700.0,10,19222.222222222223,69.46299759551162,4675.2,1
BMW,5 Series,2017,Sedan,158000.0,2000.0,Diesel,1,29000.0,6,31600.0,69.46299759551162,9600.0,2
Renault,Megane,2014,Universal,185700.0,1461.0,Diesel,1,8400.0,9,23212.5,69.46299759551162,4675.2,2
Volkswagen,Jetta,2019,Sedan,51000.0,1400.0,Petrol,1,12500.0,4,17000.0,69.46299759551162,2380.0,1
Renault,Megane,2011,Universal,201500.0,1400.0,Petrol,0,5450.0,12,18318.18181818182,69.46299759551162,4480.0,1
Volkswagen,Jetta,2019,Sedan,40000.0,1400.0,Petrol,1,11900.0,4,13333.333333333334,69.46299759551162,2380.0,1
Hyundai,ix35,2014,SUV,170000.0,2000.0,Diesel,1,14850.0,9,21250.0,69.46299759551162,9600.0,2
Opel,Astra,2011,Universal,184300.0,1300.0,Diesel,0,5850.0,12,16754.545454545456,69.46299759551162,4160.0,1
Renault,Laguna,2010,Universal,178150.0,1461.0,Diesel,0,5550.0,13,14845.833333333334,69.46299759551162,4675.2,1
Chrysler,Rare,2001,Sedan,316300.0,2000.0,Petrol,1,2800.0,22,15061.90476190476,69.46299759551162,9600.0,1
Toyota,Corolla,2006,Sedan,285934.0,1600.0,Metan/Propan,1,4300.0,17,17870.875,69.46299759551162,5600.0,1
Ford,Focus,2015,Universal,168100.0,1500.0,Diesel,0,7450.0,8,24014.285714285717,69.46299759551162,4800.0,2
Nissan,Qashqai,2017,Crossover,155100.0,1500.0,Diesel,0,11850.0,6,31020.0,69.46299759551162,4800.0,2
Renault,Kadjar,2017,Crossover,129100.0,1500.0,Diesel,1,12750.0,6,25820.0,69.46299759551162,4800.0,2
Nissan,Qashqai,2017,SUV,157300.0,1500.0,Diesel,0,12390.0,6,31460.0,69.46299759551162,4800.0,2
Mercedes,C Class,2015,Sedan,132000.0,2000.0,Plug-in Hybrid,1,19350.0,8,18857.14285714286,69.46299759551162,9600.0,1
Honda,Civic,2001,Hatchback,380100.0,1598.0,Metan/Propan,0,4000.0,22,18100.0,69.46299759551162,5593.0,1
Volkswagen,Golf,2015,Hatchback,112000.0,1400.0,Petrol,1,10950.0,8,16000.0,69.46299759551162,4480.0,1
Renault,Grand Scenic,2013,Universal,178000.0,1500.0,Diesel,1,6999.0,10,19777.777777777777,69.46299759551162,4800.0,1
Lexus,NX Series,2016,Crossover,116000.0,2500.0,Hybrid,1,25900.0,7,19333.33333333333,69.46299759551162,12500.0,1
Nissan,X-Trail,2015,Crossover,220000.0,1600.0,Diesel,1,14790.0,8,31428.571428571428,69.46299759551162,5600.0,2
Skoda,Octavia,2005,Sedan,285000.0,1400.0,Metan/Propan,0,5400.0,18,16764.70588235294,69.46299759551162,4480.0,1
Mercedes,Vito,2008,Universal,200000.0,2200.0,Diesel,0,6999.0,15,14285.714285714286,69.46299759551162,10560.0,1
Suzuki,Rare,2009,Hatchback,41000.0,1250.0,Diesel,0,3950.0,14,3153.846153846154,69.46299759551162,4000.0,0
Skoda,Octavia,2009,Sedan,215000.0,1595.0,Petrol,0,4900.0,14,16538.46153846154,69.46299759551162,5582.5,1
Mini,Rare,2003,Hatchback,172589.0,1600.0,Petrol,0,2700.0,20,9083.631578947368,69.46299759551162,5600.0,0
Chevrolet,Aveo,2011,Hatchback,101000.0,1300.0,Diesel,0,5500.0,12,9181.818181818182,69.46299759551162,4160.0,0
Vaz,Rare,1993,Sedan,80000.0,1300.0,Petrol,0,1299.0,30,2758.620689655173,69.46299759551162,4160.0,0
Audi,A5,2011,Sedan,105000.0,1800.0,Petrol,1,13100.0,12,9545.454545454546,69.46299759551162,6300.0,0
Dacia,Rare,2015,Minivan,123500.0,1598.0,Petrol,0,4999.0,8,17642.85714285714,69.46299759551162,5593.0,1
Toyota,Prius,2010,Hatchback,200000.0,1800.0,Hybrid,1,7899.0,13,16666.666666666668,69.46299759551162,6300.0,1
Dacia,Logan,2016,Sedan,78722.0,1500.0,Diesel,0,7499.0,7,13120.333333333334,69.46299759551162,4800.0,1
Renault,Clio,2016,Universal,139000.0,1500.0,Diesel,0,7490.0,7,23166.666666666668,69.46299759551162,4800.0,2
Dacia,Sandero,2013,Hatchback,169000.0,1200.0,Petrol,0,4850.0,10,18777.777777777777,69.46299759551162,3840.0,1
Opel,Corsa,2012,Hatchback,158000.0,1300.0,Diesel,0,5390.0,11,15800.0,69.46299759551162,4160.0,1
Skoda,Superb,2016,Sedan,156000.0,2000.0,Diesel,1,20990.0,7,26000.0,69.46299759551162,9600.0,2
BMW,X5,2011,Crossover,195000.0,3000.0,Diesel,1,22500.0,12,17727.272727272728,69.46299759551162,15000.0,1
Skoda,Fabia,2016,Universal,49000.0,1200.0,Petrol,0,8490.0,7,8166.666666666667,69.46299759551162,3840.0,0
Renault,Laguna,2014,Universal,189000.0,1500.0,Diesel,1,6800.0,9,23625.0,69.46299759551162,4800.0,2
Skoda,Fabia,2011,Universal,164000.0,1200.0,Diesel,0,5490.0,12,14909.09090909091,69.46299759551162,3840.0,1
Honda,CR-V,2007,SUV,279000.0,2200.0,Diesel,0,9990.0,16,18600.0,69.46299759551162,10560.0,1
Ford,Rare,2006,Hatchback,200000.0,1400.0,Diesel,0,3299.0,17,12500.0,69.46299759551162,4480.0,1
Dacia,Sandero,2010,Hatchback,118000.0,1400.0,Metan/Propan,0,3400.0,13,9833.333333333334,69.46299759551162,4480.0,0
Nissan,X-Trail,2015,SUV,116000.0,1600.0,Diesel,1,15750.0,8,16571.428571428572,69.46299759551162,5600.0,1
Skoda,Octavia,2013,Universal,179000.0,1400.0,Petrol,0,8990.0,10,19888.88888888889,69.46299759551162,4480.0,1
Hyundai,Tucson,2018,SUV,65000.0,2000.0,Petrol,1,16900.0,5,16250.0,69.46299759551162,9600.0,1
Toyota,Rav 4,2013,Crossover,182000.0,2200.0,Diesel,1,16950.0,10,20222.222222222223,69.46299759551162,10560.0,2
Volkswagen,Golf,2018,Hatchback,44000.0,2000.0,Petrol,1,28990.0,5,11000.0,69.46299759551162,9600.0,1
Volkswagen,Caddy,2016,Universal,87000.0,2000.0,Diesel,0,9700.0,7,14500.0,69.46299759551162,9600.0,1
Toyota,C-HR,2016,SUV,99000.0,1800.0,Hybrid,1,17250.0,7,16500.0,69.46299759551162,6300.0,1
Skoda,Superb,2008,Sedan,184000.0,1800.0,Metan/Propan,0,5500.0,15,13142.857142857143,69.46299759551162,6300.0,1
BMW,Rare,2014,Hatchback,86000.0,1600.0,Petrol,1,10950.0,9,10750.0,69.46299759551162,5600.0,1
Hyundai,Santa FE,2011,Crossover,195000.0,2200.0,Diesel,1,12999.0,12,17727.272727272728,69.46299759551162,10560.0,1
Ford,Focus,2002,Sedan,165000.0,2000.0,Metan/Propan,1,1599.0,21,8250.0,69.46299759551162,9600.0,0
Hyundai,Rare,2011,Sedan,69700.0,1998.0,Petrol,1,9500.0,12,6336.363636363636,69.46299759551162,9590.4,0
Renault,Kadjar,2016,SUV,145000.0,1500.0,Diesel,1,12900.0,7,24166.666666666668,69.46299759551162,4800.0,2
Mercedes,E Class,2011,Sedan,166000.0,2000.0,Petrol,1,12550.0,12,15090.90909090909,69.46299759551162,9600.0,1
Skoda,Octavia,2012,Universal,152000.0,1400.0,Petrol,0,6700.0,11,15200.0,69.46299759551162,4480.0,1
Mercedes,A Class,2012,Hatchback,101000.0,1700.0,Petrol,1,7850.0,11,10100.0,69.46299759551162,5950.0,1
Renault,Rare,2016,Minivan,141000.0,1600.0,Diesel,1,15200.0,7,23500.0,69.46299759551162,5600.0,2
KIA,Rare,2012,Universal,165000.0,1400.0,Petrol,0,5900.0,11,16500.0,69.46299759551162,4480.0,1
Skoda,Rare,2013,Universal,154000.0,1200.0,Petrol,0,5550.0,10,17111.11111111111,69.46299759551162,3840.0,1
Skoda,Octavia,2014,Universal,168000.0,1600.0,Diesel,1,11050.0,9,21000.0,69.46299759551162,5600.0,2
Lexus,NX Series,2015,Crossover,96000.0,2499.0,Hybrid,1,26999.0,8,13714.285714285714,69.46299759551162,12495.0,1
Hyundai,Tucson,2015,SUV,80972.0,1995.0,Diesel,1,17350.0,8,11567.42857142857,69.46299759551162,9576.0,1
Toyota,Auris,2015,Universal,206000.0,1400.0,Diesel,0,7999.0,8,29428.571428571428,69.46299759551162,4480.0,2
BMW,X6,2009,SUV,125000.0,3000.0,Diesel,1,23500.0,14,9615.384615384615,69.46299759551162,15000.0,0
BMW,Rare,2015,SUV,41000.0,4400.0,Petrol,1,54990.0,8,5857.142857142857,69.46299759551162,25080.0,0
Skoda,Octavia,2009,Sedan,189000.0,1400.0,Petrol,1,6490.0,14,14538.46153846154,69.46299759551162,4480.0,1
BMW,7 Series,2008,Sedan,231003.0,3000.0,Diesel,1,11999.0,15,16500.214285714286,69.46299759551162,15000.0,1
BMW,5 Series,2010,Sedan,260000.0,2000.0,Diesel,1,15500.0,13,21666.666666666668,69.46299759551162,9600.0,2
Opel,Corsa,2012,Hatchback,151000.0,1400.0,Petrol,0,5490.0,11,15100.0,69.46299759551162,4480.0,1
Skoda,Octavia,2011,Combi,165000.0,1586.0,Diesel,0,6900.0,12,15000.0,69.46299759551162,5551.0,1
Renault,Megane,2017,Universal,172000.0,1500.0,Diesel,0,9200.0,6,34400.0,69.46299759551162,4800.0,2
Hyundai,Tucson,2015,SUV,212714.0,1995.0,Diesel,1,14450.0,8,30387.714285714286,69.46299759551162,9576.0,2
Renault,Kadjar,2016,SUV,132000.0,1500.0,Diesel,1,13750.0,7,22000.0,69.46299759551162,4800.0,2
Peugeot,Rare,2016,Sedan,63200.0,1220.0,Petrol,0,6500.0,7,10533.333333333334,69.46299759551162,3904.0,1
Renault,Kangoo,2012,Universal,165000.0,1500.0,Diesel,0,5990.0,11,16500.0,69.46299759551162,4800.0,1
Lincoln,Rare,2013,Sedan,148000.0,2000.0,Hybrid,1,12290.0,10,16444.444444444445,69.46299759551162,9600.0,1
Mercedes,GLC,2017,SUV,132000.0,2200.0,Diesel,1,26500.0,6,26400.0,69.46299759551162,10560.0,2
Skoda,Octavia,2012,Universal,162000.0,1400.0,Petrol,1,7650.0,11,16200.0,69.46299759551162,4480.0,1
Skoda,Rare,2013,SUV,139000.0,1400.0,Petrol,0,7350.0,10,15444.444444444443,69.46299759551162,4480.0,1
Infiniti,Rare,2016,Hatchback,148000.0,1500.0,Diesel,1,14990.0,7,24666.666666666668,69.46299759551162,4800.0,2
Renault,Scenic,2010,Sedan,198000.0,1500.0,Diesel,1,6300.0,13,16500.0,69.46299759551162,4800.0,1
Nissan,Qashqai,2016,SUV,24000.0,1200.0,Petrol,0,10690.0,7,4000.0,69.46299759551162,3840.0,0
Renault,Kadjar,2015,Crossover,118000.0,1500.0,Diesel,1,13499.0,8,16857.14285714286,69.46299759551162,4800.0,1
BMW,Rare,2019,SUV,41000.0,1996.0,Diesel,1,47700.0,4,13666.666666666666,69.46299759551162,5389.200000000001,1
Mercedes,Series (W124),1988,Sedan,433000.0,2300.0,Petrol,0,3999.0,35,12735.29411764706,69.46299759551162,11040.0,1
Honda,Civic,2016,Coupe,51000.0,1498.0,Petrol,1,14500.0,7,8500.0,69.46299759551162,4793.6,0
Porsche,Cayenne,2016,Crossover,95000.0,3000.0,Diesel,1,49900.0,7,15833.333333333334,69.46299759551162,15000.0,1
Audi,Rare,2014,Sedan,129000.0,1400.0,Petrol,1,13200.0,9,16125.0,69.46299759551162,4480.0,1
Toyota,Auris,2015,Universal,179000.0,1800.0,Hybrid,1,11450.0,8,25571.42857142857,69.46299759551162,6300.0,2
Opel,Corsa,2011,Hatchback,179636.0,1300.0,Diesel,0,5450.0,12,16330.545454545454,69.46299759551162,4160.0,1
Skoda,Octavia,2010,Universal,168000.0,1200.0,Petrol,0,6400.0,13,14000.0,69.46299759551162,3840.0,1
Skoda,Rare,2008,Minivan,204000.0,1400.0,Diesel,0,4200.0,15,14571.42857142857,69.46299759551162,4480.0,1
Dacia,Logan Mcv,2008,Minivan,180000.0,1460.0,Diesel,0,3600.0,15,12857.142857142857,69.46299759551162,4672.0,1
Honda,Accord,2009,Hatchback,150000.0,2400.0,Metan/Propan,1,9000.0,14,11538.46153846154,69.46299759551162,12000.0,1
BMW,Rare,2015,Coupe,64000.0,3000.0,Petrol,0,36990.0,8,9142.857142857143,69.46299759551162,15000.0,0
Volvo,XC60,2012,Crossover,215000.0,2400.0,Diesel,1,14500.0,11,21500.0,69.46299759551162,12000.0,2
Hyundai,ix35,2010,SUV,180000.0,2000.0,Diesel,0,8999.0,13,15000.0,69.46299759551162,9600.0,1
Skoda,Superb,2014,Sedan,173000.0,1799.0,Petrol,1,12000.0,9,21625.0,69.46299759551162,6296.5,2
Nissan,Qashqai,2017,Crossover,133500.0,1600.0,Diesel,1,13995.0,6,26700.0,69.46299759551162,5600.0,2
Seat,Ibiza,2011,Universal,216000.0,1200.0,Diesel,0,4700.0,12,19636.36363636364,69.46299759551162,3840.0,1
Nissan,Qashqai,2018,Crossover,135200.0,1500.0,Diesel,0,15999.0,5,33800.0,69.46299759551162,4800.0,2
Toyota,Rare,2015,Crossover,90000.0,2700.0,Petrol,1,23700.0,8,12857.142857142857,69.46299759551162,13500.0,1
BMW,X3,2016,SUV,176500.0,2000.0,Diesel,1,17999.0,7,29416.666666666668,69.46299759551162,9600.0,2
Mercedes,E Class,2004,Universal,222222.0,2700.0,Diesel,0,4000.0,19,12345.666666666666,69.46299759551162,13500.0,1
Renault,Megane,2010,Universal,261000.0,1500.0,Diesel,1,5300.0,13,21750.0,69.46299759551162,4800.0,2
Renault,Megane,2013,Universal,178000.0,1461.0,Diesel,0,8200.0,10,19777.777777777777,69.46299759551162,4675.2,1
Vaz,Rare,1987,Sedan,35000.0,1500.0,Petrol,0,1600.0,36,1000.0,69.46299759551162,4800.0,0
Nissan,Micra,2004,Hatchback,145000.0,1200.0,Petrol,0,3100.0,19,8055.555555555556,69.46299759551162,3840.0,0
Audi,A8,1994,Sedan,400000.0,4200.0,Metan/Propan,0,2200.0,29,14285.714285714286,69.46299759551162,23940.0,1
Dacia,Sandero,2013,Hatchback,101498.0,898.0,Petrol,0,4499.0,10,11277.555555555557,69.46299759551162,2694.0,1
Volkswagen,Transporter,2004,Universal,280704.0,1896.0,Diesel,0,6999.0,19,15594.666666666666,69.46299759551162,9100.8,1
KIA,Sportage,2017,SUV,33000.0,1685.0,Diesel,1,16800.0,6,6600.0,69.46299759551162,5897.5,0
Seat,Ibiza,2010,Universal,275000.0,1200.0,Diesel,0,4200.0,13,22916.666666666668,69.46299759551162,3840.0,2
Hyundai,Tucson,2017,SUV,43000.0,1685.0,Diesel,1,16800.0,6,8600.0,69.46299759551162,5897.5,0
Mercedes,B Class,2015,Hatchback,282000.0,1500.0,Diesel,1,11300.0,8,40285.71428571428,69.46299759551162,4800.0,2
Opel,Astra,2000,Sedan,227000.0,1600.0,Petrol,0,2400.0,23,10318.181818181818,69.46299759551162,5600.0,1
Mercedes,B Class,2019,Hatchback,15000.0,1300.0,Petrol,1,24300.0,4,5000.0,69.46299759551162,2210.0,0
BMW,5 Series,1997,Sedan,450000.0,2800.0,Metan/Propan,1,3100.0,26,18000.0,69.46299759551162,14000.0,1
Dacia,Duster,2011,SUV,146000.0,1500.0,Diesel,0,6700.0,12,13272.727272727272,69.46299759551162,4800.0,1
Opel,Vectra,1991,Sedan,12467.0,1600.0,Petrol,0,1200.0,32,402.1612903225807,69.46299759551162,5600.0,0
Volvo,XC60,2016,SUV,124600.0,2400.0,Diesel,1,24700.0,7,20766.666666666668,69.46299759551162,12000.0,2
Toyota,Auris,2010,Hatchback,160000.0,1400.0,Diesel,0,7199.0,13,13333.333333333334,69.46299759551162,4480.0,1
Toyota,Corolla,2005,Hatchback,300000.0,200.0,Diesel,0,4800.0,18,17647.058823529413,69.46299759551162,600.0,1
Honda,CR-V,2010,Crossover,150000.0,2000.0,Diesel,0,4500.0,13,12500.0,69.46299759551162,9600.0,1
Renault,Kadjar,2016,Crossover,126000.0,1500.0,Diesel,1,12999.0,7,21000.0,69.46299759551162,4800.0,2
